item_category,item_key,item_name_en,brand_name,year,quarter,month,month_name,season,revenue,revenue_before_discount,total_discount_amount,discount_percentage,quantity_sold,purchase_count,customer_count,avg_quantity_per_purchase,revenue_per_unit,revenue_per_customer,quantity_on_promotion,revenue_on_promotion,purchases_with_promotion,promotion_quantity_percentage,promotion_revenue_percentage,promotion_purchase_percentage,avg_price,min_price,max_price,avg_base_price,revenue_previous_month,quantity_previous_month,customer_count_previous_month,revenue_growth_mom_pct,quantity_growth_mom_pct,customer_growth_mom_pct,revenue_till_date,quantity_till_date,customer_count_till_date,avg_monthly_revenue_till_date,avg_monthly_quantity_till_date,category_total_growth_pct,market_share_pct,revenue_percentile,growth_trend,performance_category,load_time
Cookies,de2d83ff88ef56053a06b1e8686c5577,"Alnavit Chocolate Cookies, 125 g",Alnavit,2023,3,9,September,Fall,339.78,359.8,20.02,5.56,140,136,93,1.03,2.43,3.65,26,46.8,25,18.57,13.77,18.38,2.43,1.8,2.57,2.57,215.4599999999999,84,59,57.7,66.67,57.63,1882.58,743,512,188.26,74.3,20.37,16.13,0.8888888888888888,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,de2d83ff88ef56053a06b1e8686c5577,"Alnavit Chocolate Cookies, 125 g",Alnavit,2023,4,10,October,Fall,403.49,403.49,0.0,0.0,157,142,99,1.11,2.57,4.08,0,0.0,0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,339.7799999999996,140,93,18.75,12.14,6.45,2286.07,900,611,207.82,81.82,2.96,18.6,1.0,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Cookies,de2d83ff88ef56053a06b1e8686c5577,"Alnavit Chocolate Cookies, 125 g",Alnavit,2023,4,11,November,Fall,334.57,339.24,4.67,1.38,132,120,88,1.1,2.53,3.8,18,41.59,17,13.64,12.43,14.17,2.53,2.31,2.57,2.57,403.4899999999992,157,99,-17.08,-15.92,-11.11,2620.64,1032,699,218.39,86.0,-12.56,17.64,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Cookies,de2d83ff88ef56053a06b1e8686c5577,"Alnavit Chocolate Cookies, 125 g",Alnavit,2023,4,12,December,Winter,410.06,414.21,4.15,1.0,161,146,86,1.1,2.55,4.77,16,36.97,13,9.94,9.02,8.9,2.55,2.31,2.59,2.57,334.5699999999994,132,88,22.56,21.97,-2.27,3030.7,1193,785,233.13,91.77,5.39,20.51,1.0,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Cookies,de2d83ff88ef56053a06b1e8686c5577,"Alnavit Chocolate Cookies, 125 g",Alnavit,2024,1,1,January,Winter,113.96,113.96,0.0,0.0,44,43,33,1.02,2.59,3.45,0,0.0,0,0.0,0.0,0.0,2.59,2.59,2.59,2.59,410.05999999999915,161,86,-72.21,-72.67,-61.63,3144.66,1237,818,224.62,88.36,-70.46,19.29,0.8888888888888888,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2022,4,12,December,Winter,23.66,23.66,0.0,0.0,13,13,13,1.0,1.82,1.82,0,0.0,0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,,,,,,,23.66,13,13,23.66,13.0,,23.35,1.0,New,New,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,1,1,January,Winter,93.94,93.94,0.0,0.0,53,47,27,1.13,1.77,3.48,0,0.0,0,0.0,0.0,0.0,1.77,1.75,1.82,1.77,23.66,13,13,297.04,307.69,107.69,117.6,66,40,58.8,33.0,685.86,11.8,0.5,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,1,2,February,Winter,60.17,60.17,0.0,0.0,35,31,22,1.13,1.72,2.73,0,0.0,0,0.0,0.0,0.0,1.72,1.69,1.75,1.72,93.93999999999998,53,27,-35.95,-33.96,-18.52,177.77,101,62,59.26,33.67,14.24,6.61,0.2222222222222222,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,1,3,March,Spring,92.52,92.52,0.0,0.0,54,51,37,1.06,1.71,2.5,0,0.0,0,0.0,0.0,0.0,1.71,1.69,1.72,1.71,60.16999999999999,35,22,53.76,54.29,68.18,270.29,155,99,67.57,38.75,38.33,7.35,0.2222222222222222,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,2,4,April,Spring,82.97,82.97,0.0,0.0,48,45,37,1.07,1.73,2.24,0,0.0,0,0.0,0.0,0.0,1.73,1.72,1.73,1.73,92.51999999999995,54,37,-10.32,-11.11,0.0,353.26,203,136,70.65,40.6,-9.82,7.31,0.3333333333333333,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,2,5,May,Spring,59.17,59.17,0.0,0.0,33,30,25,1.1,1.79,2.37,0,0.0,0,0.0,0.0,0.0,1.79,1.73,1.83,1.79,82.96999999999997,48,37,-28.69,-31.25,-32.43,412.43,236,161,68.74,39.33,7.05,4.87,0.2222222222222222,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,2,6,June,Summer,97.31,97.31,0.0,0.0,53,48,37,1.1,1.84,2.63,0,0.0,0,0.0,0.0,0.0,1.84,1.83,1.85,1.84,59.16999999999998,33,25,64.46,60.61,48.0,509.74,289,198,72.82,41.29,27.57,6.28,0.2222222222222222,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,3,7,July,Summer,94.25,94.25,0.0,0.0,50,45,31,1.11,1.88,3.04,0,0.0,0,0.0,0.0,0.0,1.88,1.85,1.92,1.88,97.30999999999993,53,37,-3.14,-5.66,-16.22,603.99,339,229,75.5,42.38,-3.19,6.28,0.2222222222222222,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,3,8,August,Summer,134.74,136.04,1.3,0.96,70,70,57,1.0,1.92,2.36,13,23.66,13,18.57,17.56,18.57,1.92,1.82,1.96,1.94,94.24999999999999,50,31,42.96,40.0,83.87,738.73,409,286,82.08,45.44,16.66,7.7,0.3333333333333333,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,3,9,September,Fall,76.78,76.78,0.0,0.0,39,37,31,1.05,1.97,2.48,0,0.0,0,0.0,0.0,0.0,1.97,1.96,1.98,1.97,134.7399999999999,70,57,-43.02,-44.29,-45.61,815.51,448,317,81.55,44.8,20.37,3.64,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,4,10,October,Fall,148.5,148.5,0.0,0.0,75,69,53,1.09,1.98,2.8,0,0.0,0,0.0,0.0,0.0,1.98,1.98,1.98,1.98,76.77999999999999,39,31,93.41,92.31,70.97,964.01,523,370,87.64,47.55,2.96,6.85,0.3333333333333333,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,4,11,November,Fall,157.69,157.69,0.0,0.0,78,71,51,1.1,2.02,3.09,0,0.0,0,0.0,0.0,0.0,2.02,1.98,2.03,2.02,148.5,75,53,6.19,4.0,-3.77,1121.7,601,421,93.47,50.08,-12.56,8.31,0.3333333333333333,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2023,4,12,December,Winter,109.14,109.14,0.0,0.0,53,52,38,1.02,2.06,2.87,0,0.0,0,0.0,0.0,0.0,2.06,2.03,2.07,2.06,157.69000000000003,78,51,-30.79,-32.05,-25.49,1230.84,654,459,94.68,50.31,5.39,5.46,0.1111111111111111,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,e2c5b07e1f589fe7597d6f7318ea1838,"Griesson Soft Cake Orange, 300 g",Griesson,2024,1,1,January,Winter,49.68,49.68,0.0,0.0,24,20,16,1.2,2.07,3.11,0,0.0,0,0.0,0.0,0.0,2.07,2.07,2.07,2.07,109.14000000000007,53,38,-54.48,-54.72,-57.89,1280.52,678,475,91.47,48.43,-70.46,8.41,0.5555555555555556,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,1,2,February,Winter,135.42,135.42,0.0,0.0,111,91,48,1.22,1.22,2.82,0,0.0,0,0.0,0.0,0.0,1.22,1.22,1.22,1.22,,,,,,,135.42,111,48,135.42,111.0,14.24,14.89,0.8888888888888888,New,New,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,1,3,March,Spring,162.26,162.26,0.0,0.0,133,100,56,1.33,1.22,2.9,0,0.0,0,0.0,0.0,0.0,1.22,1.22,1.22,1.22,135.4199999999999,111,48,19.82,19.82,16.67,297.68,244,104,148.84,122.0,38.33,12.89,0.8888888888888888,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,2,4,April,Spring,135.42,135.42,0.0,0.0,111,99,70,1.12,1.22,1.93,0,0.0,0,0.0,0.0,0.0,1.22,1.22,1.22,1.22,162.2599999999999,133,56,-16.54,-16.54,25.0,433.1,355,174,144.37,118.33,-9.82,11.93,0.7777777777777778,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,2,5,May,Spring,154.95,154.95,0.0,0.0,125,103,73,1.21,1.24,2.12,0,0.0,0,0.0,0.0,0.0,1.24,1.22,1.27,1.24,135.4199999999999,111,70,14.42,12.61,4.29,588.05,480,247,147.01,120.0,7.05,12.75,0.7777777777777778,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,2,6,June,Summer,138.43,138.43,0.0,0.0,109,87,50,1.25,1.27,2.77,0,0.0,0,0.0,0.0,0.0,1.27,1.27,1.27,1.27,154.94999999999996,125,73,-10.66,-12.8,-31.51,726.48,589,297,145.3,117.8,27.57,8.93,0.5555555555555556,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,3,7,July,Summer,184.87,184.87,0.0,0.0,145,124,81,1.17,1.27,2.28,0,0.0,0,0.0,0.0,0.0,1.27,1.27,1.31,1.27,138.42999999999998,109,50,33.55,33.03,62.0,911.35,734,378,151.89,122.33,-3.19,12.32,0.7777777777777778,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,3,8,August,Summer,223.91,227.94,4.03,1.77,174,139,92,1.25,1.29,2.43,31,36.58,25,17.82,16.34,17.99,1.29,1.18,1.31,1.31,184.87000000000023,145,81,21.12,20.0,13.58,1135.26,908,470,162.18,129.71,16.66,12.79,0.7777777777777778,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,3,9,September,Fall,223.76,225.32,1.56,0.69,172,143,88,1.2,1.3,2.54,12,14.16,10,6.98,6.33,6.99,1.3,1.18,1.31,1.31,223.9100000000003,174,92,-0.07,-1.15,-4.35,1359.02,1080,558,169.88,135.0,20.37,10.62,0.6666666666666666,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,4,10,October,Fall,320.6,320.6,0.0,0.0,242,184,111,1.32,1.32,2.89,0,0.0,0,0.0,0.0,0.0,1.33,1.31,1.33,1.33,223.7600000000003,172,88,43.28,40.7,26.14,1679.62,1322,669,186.62,146.89,2.96,14.78,0.8888888888888888,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,4,11,November,Fall,246.05,246.05,0.0,0.0,185,153,88,1.21,1.33,2.8,0,0.0,0,0.0,0.0,0.0,1.33,1.33,1.33,1.33,320.6000000000003,242,111,-23.25,-23.55,-20.72,1925.67,1507,757,192.57,150.7,-12.56,12.97,0.8888888888888888,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2023,4,12,December,Winter,230.09,230.09,0.0,0.0,173,142,77,1.22,1.33,2.99,0,0.0,0,0.0,0.0,0.0,1.33,1.33,1.33,1.33,246.0500000000006,185,88,-6.49,-6.49,-12.5,2155.76,1680,834,195.98,152.73,5.39,11.51,0.7777777777777778,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Cookies,edb0f4aa63864fc9a85372d15cb65440,Ja! Cookies American Style Chocolate Chip 225 g,Ja!,2024,1,1,January,Winter,55.86,55.86,0.0,0.0,42,38,26,1.11,1.33,2.15,0,0.0,0,0.0,0.0,0.0,1.33,1.33,1.33,1.33,230.09000000000046,173,77,-75.72,-75.72,-66.23,2211.62,1722,860,184.3,143.5,-70.46,9.46,0.6666666666666666,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2022,4,12,December,Winter,21.4,21.4,0.0,0.0,10,10,10,1.0,2.14,2.14,0,0.0,0,0.0,0.0,0.0,2.14,2.14,2.14,2.14,,,,,,,21.4,10,10,21.4,10.0,,3.61,0.7692307692307693,New,New,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,1,1,January,Winter,192.6,192.6,0.0,0.0,90,86,67,1.05,2.14,2.87,0,0.0,0,0.0,0.0,0.0,2.14,2.14,2.14,2.14,21.400000000000002,10,10,800.0,800.0,570.0,214.0,100,77,107.0,50.0,1382.29,2.19,0.3076923076923077,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,1,2,February,Winter,231.12,231.12,0.0,0.0,108,99,63,1.09,2.14,3.67,0,0.0,0,0.0,0.0,0.0,2.14,2.14,2.14,2.14,192.59999999999965,90,67,20.0,20.0,-5.97,445.12,208,140,148.37,69.33,8.49,2.43,0.5384615384615384,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,1,3,March,Spring,214.5,214.5,0.0,0.0,99,95,76,1.04,2.17,2.82,0,0.0,0,0.0,0.0,0.0,2.17,2.14,2.18,2.17,231.11999999999955,108,63,-7.19,-8.33,20.63,659.62,307,216,164.9,76.75,34.71,1.67,0.38461538461538464,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,2,4,April,Spring,200.82,200.82,0.0,0.0,92,86,67,1.07,2.18,3.0,0,0.0,0,0.0,0.0,0.0,2.18,2.18,2.19,2.18,214.5000000000001,99,76,-6.38,-7.07,-11.84,860.44,399,283,172.09,79.8,-8.16,1.7,0.15384615384615385,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,2,5,May,Spring,273.75,273.75,0.0,0.0,125,115,87,1.09,2.19,3.15,0,0.0,0,0.0,0.0,0.0,2.19,2.19,2.19,2.19,200.82000000000022,92,67,36.32,35.87,29.85,1134.19,524,370,189.03,87.33,11.23,2.09,0.23076923076923078,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,2,6,June,Summer,342.72,342.72,0.0,0.0,153,143,109,1.07,2.24,3.14,0,0.0,0,0.0,0.0,0.0,2.24,2.24,2.24,2.24,273.7499999999998,125,87,25.19,22.4,25.29,1476.91,677,479,210.99,96.71,-24.03,3.44,0.9230769230769231,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,3,7,July,Summer,354.29,357.16,2.87,0.8,159,149,99,1.07,2.23,3.58,26,55.63,25,16.35,15.7,16.78,2.23,2.14,2.25,2.25,342.7200000000006,153,109,3.38,3.92,-9.17,1831.2,836,578,228.9,104.5,10.17,3.23,0.8461538461538461,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,3,8,August,Summer,436.3,436.3,0.0,0.0,192,181,111,1.06,2.27,3.93,0,0.0,0,0.0,0.0,0.0,2.27,2.25,2.3,2.27,354.28999999999996,159,99,23.15,20.75,12.12,2267.5,1028,689,251.94,114.22,17.98,3.37,0.9230769230769231,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,3,9,September,Fall,971.22,971.22,0.0,0.0,422,382,180,1.1,2.3,5.4,0,0.0,0,0.0,0.0,0.0,2.3,2.3,2.32,2.3,436.30000000000064,192,111,122.6,119.79,62.16,3238.72,1450,869,323.87,145.0,13.03,6.64,0.9230769230769231,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,4,10,October,Fall,522.0,522.0,0.0,0.0,225,216,143,1.04,2.32,3.65,0,0.0,0,0.0,0.0,0.0,2.32,2.32,2.32,2.32,971.2199999999963,422,180,-46.25,-46.68,-20.56,3760.72,1675,1012,341.88,152.27,15.85,3.08,0.6923076923076923,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,4,11,November,Fall,565.92,565.92,0.0,0.0,240,206,123,1.17,2.36,4.6,0,0.0,0,0.0,0.0,0.0,2.36,2.32,2.38,2.36,521.9999999999987,225,143,8.41,6.67,-13.99,4326.64,1915,1135,360.55,159.58,-5.36,3.53,0.9230769230769231,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2023,4,12,December,Winter,552.33,552.33,0.0,0.0,231,213,138,1.08,2.39,4.0,0,0.0,0,0.0,0.0,0.0,2.39,2.38,2.41,2.39,565.9199999999992,240,123,-2.4,-3.75,12.2,4878.97,2146,1273,375.31,165.08,4.69,3.29,0.8666666666666667,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,0057c74ea984d23e711ccc0c0d224e5a,"Doritos Cheese Nachos, 110 g",Doritos,2024,1,1,January,Winter,84.35,84.35,0.0,0.0,35,33,27,1.06,2.41,3.12,0,0.0,0,0.0,0.0,0.0,2.41,2.41,2.41,2.41,552.33,231,138,-84.73,-84.85,-80.43,4963.32,2181,1300,354.52,155.79,-58.91,1.22,0.06666666666666667,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2022,4,12,December,Winter,19.5,19.5,0.0,0.0,6,6,6,1.0,3.25,3.25,0,0.0,0,0.0,0.0,0.0,3.25,3.25,3.25,3.25,,,,,,,19.5,6,6,19.5,6.0,,3.29,0.5384615384615384,New,New,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,1,1,January,Winter,308.75,308.75,0.0,0.0,95,88,65,1.08,3.25,4.75,0,0.0,0,0.0,0.0,0.0,3.25,3.25,3.25,3.25,19.5,6,6,1483.33,1483.33,983.33,328.25,101,71,164.13,50.5,1382.29,3.51,0.9230769230769231,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,1,2,February,Winter,253.5,253.5,0.0,0.0,78,73,52,1.07,3.25,4.88,0,0.0,0,0.0,0.0,0.0,3.25,3.25,3.25,3.25,308.75,95,65,-17.89,-17.89,-20.0,581.75,179,123,193.92,59.67,8.49,2.66,0.7692307692307693,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,1,3,March,Spring,257.19,257.19,0.0,0.0,79,76,53,1.04,3.26,4.85,0,0.0,0,0.0,0.0,0.0,3.26,3.25,3.27,3.26,253.5,78,52,1.46,1.28,1.92,838.94,258,176,209.74,64.5,34.71,2.0,0.6923076923076923,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,2,4,April,Spring,206.01,206.01,0.0,0.0,63,60,43,1.05,3.27,4.79,0,0.0,0,0.0,0.0,0.0,3.27,3.27,3.27,3.27,257.19000000000005,79,53,-19.9,-20.25,-18.87,1044.95,321,219,208.99,64.2,-8.16,1.75,0.23076923076923078,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,2,5,May,Spring,309.36,309.36,0.0,0.0,94,90,75,1.04,3.29,4.12,0,0.0,0,0.0,0.0,0.0,3.29,3.27,3.3,3.29,206.01000000000013,63,43,50.17,49.21,74.42,1354.31,415,294,225.72,69.17,11.23,2.36,0.6923076923076923,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,2,6,June,Summer,188.7,188.7,0.0,0.0,57,56,49,1.02,3.31,3.85,0,0.0,0,0.0,0.0,0.0,3.31,3.3,3.35,3.31,309.36000000000035,94,75,-39.0,-39.36,-34.67,1543.01,472,343,220.43,67.43,-24.03,1.89,0.46153846153846156,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,3,7,July,Summer,227.8,227.8,0.0,0.0,68,67,54,1.01,3.35,4.22,0,0.0,0,0.0,0.0,0.0,3.35,3.35,3.35,3.35,188.70000000000002,57,49,20.72,19.3,10.2,1770.81,540,397,221.35,67.5,10.17,2.08,0.46153846153846156,Outperforming,Rising Trend,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,3,8,August,Summer,408.7,408.7,0.0,0.0,122,117,86,1.04,3.35,4.75,0,0.0,0,0.0,0.0,0.0,3.35,3.35,3.35,3.35,227.79999999999976,68,54,79.41,79.41,59.26,2179.51,662,483,242.17,73.56,17.98,3.16,0.8461538461538461,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,3,9,September,Fall,302.26,302.26,0.0,0.0,90,90,70,1.0,3.36,4.32,0,0.0,0,0.0,0.0,0.0,3.36,3.35,3.37,3.36,408.70000000000056,122,86,-26.04,-26.23,-18.6,2481.77,752,553,248.18,75.2,13.03,2.07,0.23076923076923078,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,4,10,October,Fall,390.92,390.92,0.0,0.0,116,116,83,1.0,3.37,4.71,0,0.0,0,0.0,0.0,0.0,3.37,3.37,3.37,3.37,302.26000000000005,90,70,29.33,28.89,18.57,2872.69,868,636,261.15,78.91,15.85,2.31,0.38461538461538464,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,4,11,November,Fall,334.18,334.18,0.0,0.0,98,97,76,1.01,3.41,4.4,0,0.0,0,0.0,0.0,0.0,3.41,3.41,3.41,3.41,390.9200000000004,116,83,-14.51,-15.52,-8.43,3206.87,966,712,267.24,80.5,-5.36,2.08,0.38461538461538464,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2023,4,12,December,Winter,470.95,470.95,0.0,0.0,137,134,106,1.02,3.44,4.44,0,0.0,0,0.0,0.0,0.0,3.44,3.41,3.47,3.44,334.18000000000035,98,76,40.93,39.8,39.47,3677.82,1103,818,282.91,84.85,4.69,2.8,0.6666666666666666,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,07416ecd652da9d161c5113764ce6f90,"Takis Fuego, 100 g",Takis,2024,1,1,January,Winter,194.32,194.32,0.0,0.0,56,56,46,1.0,3.47,4.22,0,0.0,0,0.0,0.0,0.0,3.47,3.47,3.47,3.47,470.95000000000135,137,106,-58.74,-59.12,-56.6,3872.14,1159,864,276.58,82.79,-58.91,2.81,0.6666666666666666,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Crisp & Snacks,097ec47745d7c29c58ec58ff30db2c35,"Lay's Crisps Salted, 150 g",Lay's,2023,4,12,December,Winter,133.56,133.56,0.0,0.0,63,58,49,1.09,2.12,2.73,0,0.0,0,0.0,0.0,0.0,2.12,2.12,2.12,2.12,,,,,,,133.56,63,49,133.56,63.0,4.69,0.8,0.06666666666666667,New,New,2025-12-30 20:02:33.017625+01
Crisp & Snacks,097ec47745d7c29c58ec58ff30db2c35,"Lay's Crisps Salted, 150 g",Lay's,2024,1,1,January,Winter,256.52,256.52,0.0,0.0,121,116,96,1.04,2.12,2.67,0,0.0,0,0.0,0.0,0.0,2.12,2.12,2.12,2.12,133.56000000000006,63,49,92.06,92.06,95.92,390.08,184,145,195.04,92.0,-58.91,3.72,0.8666666666666667,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
